timestamp,zone_id,carbon_intensity_gCO2eq_per_kWh,hour,weekday,month,day_of_year,carbon_is_estimated,carbon_estimation_method,carbon_temporal_granularity,carbon_updated_at,carbon_created_at,carbon_emission_factor_type,renewable_percentage,renewable_percentage_is_estimated,renewable_percentage_estimation_method,renewable_percentage_temporal_granularity,renewable_percentage_updated_at,renewable_percentage_created_at,renewable_percentage_emission_factor_type,carbon_free_percentage,carbon_free_percentage_is_estimated,carbon_free_percentage_estimation_method,carbon_free_percentage_temporal_granularity,carbon_free_percentage_updated_at,carbon_free_percentage_created_at,carbon_free_percentage_emission_factor_type,total_load_MW,total_load_is_estimated,total_load_estimation_method,total_load_temporal_granularity,total_load_updated_at,total_load_created_at,total_load_emission_factor_type,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2024-06-20 08:00:00+00:00,CN,492,8,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,lifecycle,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,41,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,1254545.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,49932,,21248,708122,62290,153277,222620,34835,,2331,,,49927,0,21246,708060,62284,153264,222600,34832,0,2331,0,0
2024-06-20 09:00:00+00:00,CN,520,9,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,1199118.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,49548,,21566,719076,62370,104075,205735,34447,,2411,,,49544,0,21564,719011,62364,104065,205716,34444,0,2411,0,0
2024-06-20 10:00:00+00:00,CN,536,10,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1132956.2,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,51035,,21789,701428,66817,37486,216487,35442,,2570,,,51030,0,21788,701368,66811,37483,216468,35439,0,2570,0,0
2024-06-20 11:00:00+00:00,CN,537,11,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,30,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1123835.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,51987,,21794,696745,77107,11873,226208,35606,,2624,,,51982,0,21792,696677,77099,11872,226186,35603,0,2624,0,0
2024-06-20 12:00:00+00:00,CN,509,12,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,1174969.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,52272,,21619,689653,118271,11171,244659,34817,,2616,,,52267,0,21617,689590,118260,11170,244637,34813,0,2616,0,0
2024-06-20 13:00:00+00:00,CN,511,13,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,1149305.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,52143,,21422,678725,119538,0,240531,34555,,2494,,,52139,0,21420,678665,119528,0,240510,34552,0,2494,0,0
2024-06-20 14:00:00+00:00,CN,517,14,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,lifecycle,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,1120190.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,51991,,21177,668851,101117,0,240834,34019,,2310,,,51986,0,21175,668787,101108,0,240811,34016,0,2310,0,0
2024-06-20 15:00:00+00:00,CN,528,15,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1070705.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,50695,,21123,653867,75856,0,234718,32248,,2312,,,50690,0,21120,653798,75848,0,234693,32244,0,2312,0,0
2024-06-20 16:00:00+00:00,CN,487,16,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,41,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1090746.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,51029,,20805,611494,141786,0,232200,31432,,2113,,,51024,0,20803,611432,141771,0,232176,31429,0,2112,0,0
2024-06-20 17:00:00+00:00,CN,499,17,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,1038266.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,50332,,20763,598092,127531,0,209102,30509,,2046,,,50327,0,20761,598029,127518,0,209080,30506,0,2045,0,0
2024-06-20 18:00:00+00:00,CN,501,18,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,1003903.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,51473,,20927,580421,126496,0,193729,28922,,2035,,,51468,0,20925,580363,126483,0,193710,28920,0,2034,0,0
2024-06-20 19:00:00+00:00,CN,498,19,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,1008375.44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:18:36.475Z,,51064,,20926,580203,135754,0,190224,28283,,2030,,,51058,0,20924,580141,135740,0,190204,28280,0,2030,0,0
2024-06-20 20:00:00+00:00,CN,495,20,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,lifecycle,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,40,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,1024534.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,50673,,20989,584581,139090,13543,185322,28362,,2088,,,50667,0,20986,584517,139075,13542,185301,28359,0,2087,0,0
2024-06-20 21:00:00+00:00,CN,488,21,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,lifecycle,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,41,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,1046751.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,51769,,21095,588915,145188,16024,192345,29418,,2106,,,51763,0,21092,588854,145173,16023,192325,29415,0,2106,0,0
2024-06-20 22:00:00+00:00,CN,514,22,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,lifecycle,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,994488.25,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:08.296Z,,51940,,21388,590053,117400,20392,162612,28641,,2171,,,51935,0,21386,589988,117387,20389,162594,28638,0,2171,0,0
2024-06-20 23:00:00+00:00,CN,505,23,3,6,172,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,1055458.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:39:58.342Z,2025-06-25T18:17:13.682Z,,51964,,21462,613754,101742,71955,162193,30425,,2073,,,51958,0,21460,613690,101732,71948,162176,30422,0,2073,0,0
2024-06-21 00:00:00+00:00,CN,506,0,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1121039.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,50405,,21401,652260,82378,116240,166076,30612,,1774,,,50400,0,21399,652198,82370,116229,166060,30609,0,1774,0,0
2024-06-21 01:00:00+00:00,CN,473,1,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1232355.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,50753,,21346,667218,90692,200937,168293,31402,,1824,,,50748,0,21344,667158,90684,200920,168278,31399,0,1824,0,0
2024-06-21 02:00:00+00:00,CN,445,2,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,43,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,47,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1292811.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,51599,,21209,654396,97648,252944,181708,31562,,1844,,,51595,0,21207,654346,97641,252925,181694,31560,0,1844,0,0
2024-06-21 03:00:00+00:00,CN,436,3,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,lifecycle,44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,48,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,1343063.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,50896,,21150,664459,97757,299497,175296,32268,,1849,,,50892,0,21149,664405,97749,299473,175281,32266,0,1849,0,0
2024-06-21 04:00:00+00:00,CN,459,4,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,41,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,45,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1305748.6,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,50625,,21030,682349,66196,282130,169246,32404,,1876,,,50621,0,21028,682293,66191,282107,169232,32401,0,1876,0,0
2024-06-21 05:00:00+00:00,CN,455,5,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,lifecycle,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,46,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,1343667.5,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:08.296Z,,49523,,21005,695864,78190,270812,193157,33267,,1949,,,49519,0,21004,695812,78184,270792,193143,33265,0,1949,0,0
2024-06-21 06:00:00+00:00,CN,436,6,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,44,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,48,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1385749.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,49425,,20912,686627,108956,283285,202194,32484,,1962,,,49422,0,20911,686579,108948,283266,202180,32482,0,1962,0,0
2024-06-21 07:00:00+00:00,CN,455,7,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,45,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1324407.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,49920,,20848,687343,97325,221775,212587,32651,,2067,,,49916,0,20846,687286,97317,221757,212570,32649,0,2066,0,0
2024-06-21 08:00:00+00:00,CN,478,8,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,lifecycle,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,42,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,1252597.8,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,49695,,21088,685605,83728,169250,207735,33417,,2189,,,49691,0,21086,685546,83720,169235,207717,33414,0,2189,0,0
2024-06-21 09:00:00+00:00,CN,509,9,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1176921.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,50140,,21376,689464,77605,106077,196499,33656,,2212,,,50136,0,21374,689401,77598,106067,196481,33653,0,2212,0,0
2024-06-21 10:00:00+00:00,CN,521,10,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,lifecycle,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,1137797.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:18:36.475Z,,50922,,21657,682886,82794,47473,214902,34902,,2372,,,50917,0,21655,682819,82786,47468,214881,34899,0,2372,0,0
2024-06-21 11:00:00+00:00,CN,514,11,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1133150.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,52308,,21718,671373,107340,13093,230105,34891,,2430,,,52303,0,21716,671308,107330,13092,230083,34888,0,2430,0,0
2024-06-21 12:00:00+00:00,CN,498,12,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,35,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1159942.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,52195,,21576,665490,133734,5933,243821,34943,,2359,,,52190,0,21574,665427,133721,5932,243798,34940,0,2358,0,0
2024-06-21 13:00:00+00:00,CN,504,13,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,39,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,1138462.9,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:18:36.475Z,,52185,,21350,661239,122285,0,244182,34969,,2358,,,52180,0,21348,661178,122273,0,244159,34966,0,2358,0,0
2024-06-21 14:00:00+00:00,CN,506,14,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,34,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1102025.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,51690,,21253,643020,116288,0,233197,34462,,2223,,,51685,0,21251,642958,116277,0,233175,34458,0,2223,0,0
2024-06-21 15:00:00+00:00,CN,515,15,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1055270.1,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,50882,,21153,626642,103342,0,218559,32593,,2207,,,50877,0,21151,626577,103332,0,218536,32590,0,2207,0,0
2024-06-21 16:00:00+00:00,CN,510,16,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,1038542.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.212Z,2025-06-25T18:17:13.682Z,,50429,,21115,610727,94582,0,229051,30756,,1981,,,50424,0,21113,610669,94573,0,229029,30753,0,1981,0,0
2024-06-21 17:00:00+00:00,CN,514,17,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,1017001.4,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,49183,,21091,603920,93386,0,218150,29625,,1741,,,49178,0,21089,603863,93377,0,218130,29623,0,1741,0,0
2024-06-21 18:00:00+00:00,CN,513,18,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,38,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,994552.56,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,48526,,21115,589656,100812,0,204048,28764,,1720,,,48522,0,21113,589604,100803,0,204030,28761,0,1720,0,0
2024-06-21 19:00:00+00:00,CN,515,19,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,lifecycle,33,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,989523.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,47112,,21103,588902,105282,0,197411,28099,,1711,,,47107,0,21100,588846,105272,0,197392,28097,0,1711,0,0
2024-06-21 20:00:00+00:00,CN,517,20,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:08.296Z,lifecycle,32,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:08.296Z,,37,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:08.296Z,,977126.94,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:08.296Z,,47066,,21183,583782,93651,13893,187523,28410,,1716,,,47061,0,21181,583725,93642,13891,187504,28407,0,1716,0,0
2024-06-21 21:00:00+00:00,CN,526,21,4,6,173,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,lifecycle,31,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,36,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,963983.0,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-22T13:40:13.729Z,2025-06-25T18:17:13.682Z,,48478,,21263,586656,77347,11990,188729,27889,,1734,,,48473,0,21260,586594,77339,11988,188709,27886,0,1734,0,0
