timestamp,zone_id,is_estimated,estimation_method,temporal_granularity,updated_at,created_at,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2020-01-05 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:06.972Z,2025-10-02T18:42:06.972Z,32024,,13115,470047,43103,41866,62382,20093,,1730,,,32024,0,13115,470047,43103,41866,62382,20093,0,1730,0,0
2020-01-05 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,31889,,13118,470617,54309,46345,61296,19656,,1723,,,31889,0,13118,470617,54309,46345,61296,19656,0,1723,0,0
2020-01-05 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:06.972Z,2025-10-02T18:42:06.972Z,32062,,13106,463610,54229,53035,59843,20383,,1684,,,32062,0,13106,463610,54229,53035,59843,20383,0,1684,0,0
2020-01-05 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,31861,,12891,456332,56276,49925,62132,20639,,1708,,,31861,0,12891,456332,56276,49925,62132,20639,0,1708,0,0
2020-01-05 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,32226,,12969,466442,44963,33545,61181,21497,,1808,,,32226,0,12969,466442,44963,33545,61181,21497,0,1808,0,0
2020-01-05 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:53:55.011Z,2025-10-02T18:53:55.011Z,31868,,12973,465633,49056,39634,62493,21175,,1813,,,31868,0,12973,465633,49056,39634,62493,21175,0,1813,0,0
2020-01-05 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,31982,,13131,472753,40080,28198,65557,21859,,1950,,,31982,0,13131,472753,40080,28198,65557,21859,0,1950,0,0
2020-01-05 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:06.972Z,2025-10-02T18:42:06.972Z,32046,,13296,477377,36738,21792,74656,22340,,2041,,,32046,0,13296,477377,36738,21792,74656,22340,0,2041,0,0
2020-01-05 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,32042,,13455,484375,49647,5472,81257,22335,,2201,,,32042,0,13455,484375,49647,5472,81257,22335,0,2201,0,0
2020-01-05 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:06.972Z,2025-10-02T18:42:06.972Z,32085,,13507,491869,41576,0,84900,22147,,2188,,,32085,0,13507,491869,41576,0,84900,22147,0,2188,0,0
2020-01-05 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,32363,,13274,493662,24410,0,85714,22386,,2155,,,32363,0,13274,493662,24410,0,85714,22386,0,2155,0,0
2020-01-05 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32150,,13133,479663,21882,0,84077,22006,,2043,,,32150,0,13133,479663,21882,0,84077,22006,0,2043,0,0
2020-01-05 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32078,,13052,484594,24671,0,82476,22201,,2002,,,32078,0,13052,484594,24671,0,82476,22201,0,2002,0,0
2020-01-05 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32139,,13060,472481,23769,0,82381,21797,,1956,,,32139,0,13060,472481,23769,0,82381,21797,0,1956,0,0
2020-01-05 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,31474,,12930,457336,30091,0,83262,21203,,1996,,,31474,0,12930,457336,30091,0,83262,21203,0,1996,0,0
2020-01-05 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31488,,12887,452837,40039,0,80230,20469,,1950,,,31488,0,12887,452837,40039,0,80230,20469,0,1950,0,0
2020-01-05 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31446,,12898,449630,48373,0,78506,21450,,1850,,,31446,0,12898,449630,48373,0,78506,21450,0,1850,0,0
2020-01-05 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:25.940Z,2025-10-02T18:55:25.940Z,31465,,12829,448402,41781,0,78448,20943,,1858,,,31465,0,12829,448402,41781,0,78448,20943,0,1858,0,0
2020-01-05 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31331,,12973,457830,44238,0,79679,21076,,1866,,,31331,0,12973,457830,44238,0,79679,21076,0,1866,0,0
2020-01-05 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31416,,13012,467773,36866,0,80196,21840,,1907,,,31416,0,13012,467773,36866,0,80196,21840,0,1907,0,0
2020-01-05 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31450,,13222,481037,31568,3900,79432,23494,,2087,,,31450,0,13222,481037,31568,3900,79432,23494,0,2087,0,0
2020-01-05 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31326,,13290,488322,33797,11008,82273,24237,,2078,,,31326,0,13290,488322,33797,11008,82273,24237,0,2078,0,0
2020-01-06 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31753,,13381,500017,43155,16471,82218,24006,,1982,,,31753,0,13381,500017,43155,16471,82218,24006,0,1982,0,0
2020-01-06 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32116,,13355,497016,29216,27396,80461,24918,,2003,,,32116,0,13355,497016,29216,27396,80461,24918,0,2003,0,0
2020-01-06 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32243,,13337,499176,54468,29203,80312,24710,,1983,,,32243,0,13337,499176,54468,29203,80312,24710,0,1983,0,0
2020-01-06 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32186,,13213,501065,62035,41164,80145,24250,,1947,,,32186,0,13213,501065,62035,41164,80145,24250,0,1947,0,0
2020-01-06 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32022,,13108,495559,69511,46940,78144,24501,,1913,,,32022,0,13108,495559,69511,46940,78144,24501,0,1913,0,0
2020-01-06 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32058,,13091,502643,67591,46160,79574,24330,,1937,,,32058,0,13091,502643,67591,46160,79574,24330,0,1937,0,0
2020-01-06 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31970,,13167,504033,75014,31840,82689,23799,,2055,,,31970,0,13167,504033,75014,31840,82689,23799,0,2055,0,0
2020-01-06 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31726,,13197,502052,69596,36224,84021,23685,,2104,,,31726,0,13197,502052,69596,36224,84021,23685,0,2104,0,0
2020-01-06 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31685,,13355,510365,67993,27880,84057,25048,,2219,,,31685,0,13355,510365,67993,27880,84057,25048,0,2219,0,0
2020-01-06 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31707,,13491,506997,58342,20804,87751,24242,,2291,,,31707,0,13491,506997,58342,20804,87751,24242,0,2291,0,0
2020-01-06 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31801,,13644,508115,67831,6018,90610,25281,,2435,,,31801,0,13644,508115,67831,6018,90610,25281,0,2435,0,0
2020-01-06 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31798,,13673,511872,54372,0,93995,25532,,2344,,,31798,0,13673,511872,54372,0,93995,25532,0,2344,0,0
2020-01-06 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31698,,13386,506457,36599,0,94106,24613,,2299,,,31698,0,13386,506457,36599,0,94106,24613,0,2299,0,0
2020-01-06 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,31774,,13239,495455,32983,0,91721,23501,,2224,,,31774,0,13239,495455,32983,0,91721,23501,0,2224,0,0
2020-01-06 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31838,,13170,494304,31139,0,90099,22773,,2097,,,31838,0,13170,494304,31139,0,90099,22773,0,2097,0,0
2020-01-06 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31884,,13120,480706,26139,0,88814,22056,,2050,,,31884,0,13120,480706,26139,0,88814,22056,0,2050,0,0
2020-01-06 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31983,,13036,484240,8932,0,83369,24449,,1990,,,31983,0,13036,484240,8932,0,83369,24449,0,1990,0,0
2020-01-06 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32076,,13016,478842,17121,0,81935,23898,,1958,,,32076,0,13016,478842,17121,0,81935,23898,0,1958,0,0
2020-01-06 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32111,,12969,477674,18534,0,78969,24000,,1915,,,32111,0,12969,477674,18534,0,78969,24000,0,1915,0,0
2020-01-06 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,32086,,12970,482097,24786,0,77702,24233,,1923,,,32086,0,12970,482097,24786,0,77702,24233,0,1923,0,0
2020-01-06 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,31868,,13061,486376,35446,0,77788,24395,,1933,,,31868,0,13061,486376,35446,0,77788,24395,0,1933,0,0
2020-01-06 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32016,,13101,495838,32426,0,77856,24794,,1975,,,32016,0,13101,495838,32426,0,77856,24794,0,1975,0,0
2020-01-06 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32265,,13299,505832,28061,4230,78666,26373,,2132,,,32265,0,13299,505832,28061,4230,78666,26373,0,2132,0,0
2020-01-06 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,32245,,13402,510384,22290,11840,78718,26462,,2109,,,32245,0,13402,510384,22290,11840,78718,26462,0,2109,0,0
2020-01-07 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32427,,13411,511897,38438,27118,79657,25505,,2110,,,32427,0,13411,511897,38438,27118,79657,25505,0,2110,0,0
2020-01-07 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:10.712Z,2025-10-02T18:54:10.712Z,32184,,13420,515126,36465,38892,79643,25799,,2032,,,32184,0,13420,515126,36465,38892,79643,25799,0,2032,0,0
2020-01-07 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32213,,13305,514525,50842,43441,81599,24885,,2023,,,32213,0,13305,514525,50842,43441,81599,24885,0,2023,0,0
2020-01-07 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32129,,13266,515998,40258,57131,80035,25172,,1970,,,32129,0,13266,515998,40258,57131,80035,25172,0,1970,0,0
2020-01-07 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:26.420Z,2025-10-02T18:42:26.420Z,32453,,13150,513885,56659,63999,75546,24734,,1945,,,32453,0,13150,513885,56659,63999,75546,24734,0,1945,0,0
2020-01-07 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32221,,13114,517260,61271,63968,74721,24123,,1983,,,32221,0,13114,517260,61271,63968,74721,24123,0,1983,0,0
2020-01-07 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32116,,13152,514837,55685,52526,77124,23253,,2071,,,32116,0,13152,514837,55685,52526,77124,23253,0,2071,0,0
2020-01-07 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31918,,13238,509187,58545,48607,76683,23251,,2119,,,31918,0,13238,509187,58545,48607,76683,23251,0,2119,0,0
2020-01-07 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,31954,,13447,519132,55088,36251,77547,24228,,2247,,,31954,0,13447,519132,55088,36251,77547,24228,0,2247,0,0
2020-01-07 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31949,,13633,524343,41151,20873,82027,24466,,2323,,,31949,0,13633,524343,41151,20873,82027,24466,0,2323,0,0
2020-01-07 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,31969,,13644,528516,55490,5366,86904,25736,,2446,,,31969,0,13644,528516,55490,5366,86904,25736,0,2446,0,0
2020-01-07 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32045,,13658,532639,34324,0,89508,25722,,2319,,,32045,0,13658,532639,34324,0,89508,25722,0,2319,0,0
2020-01-07 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:55:41.838Z,2025-10-02T18:55:41.838Z,32028,,13468,530109,24008,0,91985,26612,,2266,,,32028,0,13468,530109,24008,0,91985,26612,0,2266,0,0
2020-01-07 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32062,,13320,518329,30838,0,90525,26164,,2173,,,32062,0,13320,518329,30838,0,90525,26164,0,2173,0,0
2020-01-07 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32137,,13233,517994,26547,0,89028,25115,,2074,,,32137,0,13233,517994,26547,0,89028,25115,0,2074,0,0
2020-01-07 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32091,,13185,507212,27609,0,87082,24821,,2041,,,32091,0,13185,507212,27609,0,87082,24821,0,2041,0,0
2020-01-07 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31984,,13088,505768,18108,0,80266,24402,,2018,,,31984,0,13088,505768,18108,0,80266,24402,0,2018,0,0
2020-01-07 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32087,,13073,515445,32619,0,77683,23240,,1986,,,32087,0,13073,515445,32619,0,77683,23240,0,1986,0,0
2020-01-07 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32019,,13073,505825,28866,0,74120,23298,,1950,,,32019,0,13073,505825,28866,0,74120,23298,0,1950,0,0
2020-01-07 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,31987,,13085,505249,29031,0,72989,23456,,1958,,,31987,0,13085,505249,29031,0,72989,23456,0,1958,0,0
2020-01-07 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,31985,,13170,514671,42674,0,73249,23814,,2008,,,31985,0,13170,514671,42674,0,73249,23814,0,2008,0,0
2020-01-07 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32130,,13229,524148,45163,0,74374,23785,,2048,,,32130,0,13229,524148,45163,0,74374,23785,0,2048,0,0
2020-01-07 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32112,,13413,529523,37350,3820,77500,24740,,2204,,,32112,0,13413,529523,37350,3820,77500,24740,0,2204,0,0
2020-01-07 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32154,,13480,533837,37432,14416,78884,25617,,2198,,,32154,0,13480,533837,37432,14416,78884,25617,0,2198,0,0
2020-01-08 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32179,,13482,542408,49111,32914,80594,25656,,2168,,,32179,0,13482,542408,49111,32914,80594,25656,0,2168,0,0
2020-01-08 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32088,,13515,532218,45216,46905,81493,24824,,2130,,,32088,0,13515,532218,45216,46905,81493,24824,0,2130,0,0
2020-01-08 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32071,,13424,532862,55738,54545,79230,25671,,2034,,,32071,0,13424,532862,55738,54545,79230,25671,0,2034,0,0
2020-01-08 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32128,,13307,528483,59334,72739,76519,24702,,1948,,,32128,0,13307,528483,59334,72739,76519,24702,0,1948,0,0
2020-01-08 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32229,,13287,519010,53924,80110,73341,24377,,1897,,,32229,0,13287,519010,53924,80110,73341,24377,0,1897,0,0
2020-01-08 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,31651,,13249,523704,59019,80166,74073,24177,,1898,,,31651,0,13249,523704,59019,80166,74073,24177,0,1898,0,0
2020-01-08 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32038,,13373,511184,62017,54060,79809,24036,,2042,,,32038,0,13373,511184,62017,54060,79809,24036,0,2042,0,0
2020-01-08 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,31836,,13318,517158,52397,46474,78029,24433,,2102,,,31836,0,13318,517158,52397,46474,78029,24433,0,2102,0,0
2020-01-08 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,31946,,13555,522124,30822,34167,78323,25020,,2248,,,31946,0,13555,522124,30822,34167,78323,25020,0,2248,0,0
2020-01-08 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31968,,13746,528565,23305,20766,81764,25108,,2352,,,31968,0,13746,528565,23305,20766,81764,25108,0,2352,0,0
2020-01-08 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32127,,13789,535678,36815,4879,86460,26044,,2458,,,32127,0,13789,535678,36815,4879,86460,26044,0,2458,0,0
2020-01-08 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,31956,,13801,544402,49249,0,87282,26111,,2333,,,31956,0,13801,544402,49249,0,87282,26111,0,2333,0,0
2020-01-08 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31955,,13587,542925,19910,0,90030,26222,,2306,,,31955,0,13587,542925,19910,0,90030,26222,0,2306,0,0
2020-01-08 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,31890,,13436,526876,19687,0,87815,25630,,2226,,,31890,0,13436,526876,19687,0,87815,25630,0,2226,0,0
2020-01-08 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32000,,13346,526491,18884,0,87726,24615,,2142,,,32000,0,13346,526491,18884,0,87726,24615,0,2142,0,0
2020-01-08 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,31895,,13290,524177,16662,0,86905,24435,,2088,,,31895,0,13290,524177,16662,0,86905,24435,0,2088,0,0
2020-01-08 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:26.527Z,2025-10-02T18:54:26.527Z,32501,,13131,505550,25590,0,88482,22982,,2125,,,32501,0,13131,505550,25590,0,88482,22982,0,2125,0,0
2020-01-08 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32522,,13085,503292,25168,0,84832,21951,,2093,,,32522,0,13085,503292,25168,0,84832,21951,0,2093,0,0
2020-01-08 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32356,,13081,496822,27582,0,80804,22304,,2050,,,32356,0,13081,496822,27582,0,80804,22304,0,2050,0,0
2020-01-08 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32122,,13126,492681,26917,0,79083,22589,,2058,,,32122,0,13126,492681,26917,0,79083,22589,0,2058,0,0
2020-01-08 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32128,,13207,500108,40481,0,80054,22405,,2081,,,32128,0,13207,500108,40481,0,80054,22405,0,2081,0,0
2020-01-08 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:42:44.310Z,2025-10-02T18:42:44.310Z,32112,,13275,510388,38661,0,79890,22731,,2132,,,32112,0,13275,510388,38661,0,79890,22731,0,2132,0,0
2020-01-08 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32168,,13459,519015,35866,3393,81603,23969,,2303,,,32168,0,13459,519015,35866,3393,81603,23969,0,2303,0,0
2020-01-08 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:43:04.673Z,2025-10-02T18:43:04.673Z,32230,,13527,522167,38806,14436,83292,24877,,2310,,,32230,0,13527,522167,38806,14436,83292,24877,0,2310,0,0
2020-01-09 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32176,,13539,526111,49156,30272,82538,24754,,2312,,,32176,0,13539,526111,49156,30272,82538,24754,0,2312,0,0
2020-01-09 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:40.907Z,2025-10-02T18:54:40.907Z,32158,,13566,525112,49475,44764,83706,24100,,2311,,,32158,0,13566,525112,49475,44764,83706,24100,0,2311,0,0
2020-01-09 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:56:02.760Z,2025-10-02T18:56:02.760Z,32099,,13464,522576,58232,43847,83532,23784,,2236,,,32099,0,13464,522576,58232,43847,83532,23784,0,2236,0,0
2020-01-09 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T18:54:40.907Z,2025-10-02T18:54:40.907Z,32025,,13416,517328,62913,55319,82862,23890,,2091,,,32025,0,13416,517328,62913,55319,82862,23890,0,2091,0,0
