timestamp,total_load_MW,zone_id,is_estimated,estimation_method,temporal_granularity,updated_at,created_at,emission_factor_type
2023-04-21 06:00:00+00:00,996370.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:50:55.697Z,
2023-04-21 07:00:00+00:00,977790.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:52:03.561Z,
2023-04-21 08:00:00+00:00,966511.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:50:55.697Z,
2023-04-21 09:00:00+00:00,957350.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:52:03.561Z,
2023-04-21 10:00:00+00:00,954117.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:54:13.025Z,
2023-04-21 11:00:00+00:00,970276.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:50:55.697Z,
2023-04-21 12:00:00+00:00,960407.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:13.025Z,
2023-04-21 13:00:00+00:00,924477.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:52:03.561Z,
2023-04-21 14:00:00+00:00,921770.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:54:13.025Z,
2023-04-21 15:00:00+00:00,894156.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:52:03.561Z,
2023-04-21 16:00:00+00:00,887277.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:13.025Z,
2023-04-21 17:00:00+00:00,864087.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:13.025Z,
2023-04-21 18:00:00+00:00,858527.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:52:03.561Z,
2023-04-21 19:00:00+00:00,860757.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:13.025Z,
2023-04-21 20:00:00+00:00,887266.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:52:03.561Z,
2023-04-21 21:00:00+00:00,860326.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:13.025Z,
2023-04-21 22:00:00+00:00,875360.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:54:13.025Z,
2023-04-21 23:00:00+00:00,903620.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:50:55.697Z,
2023-04-22 00:00:00+00:00,896115.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:50:55.697Z,
2023-04-22 01:00:00+00:00,922737.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:50:55.697Z,
2023-04-22 02:00:00+00:00,953182.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:50:55.697Z,
2023-04-22 03:00:00+00:00,973709.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:50:55.697Z,
2023-04-22 04:00:00+00:00,977098.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:50:55.697Z,
2023-04-22 05:00:00+00:00,984121.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:20.482Z,2025-07-02T15:53:06.004Z,
2023-04-22 06:00:00+00:00,943647.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:54:19.711Z,
2023-04-22 07:00:00+00:00,944501.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-22 08:00:00+00:00,908004.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-22 09:00:00+00:00,909511.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:54:19.711Z,
2023-04-22 10:00:00+00:00,920350.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:32.633Z,2025-07-02T15:51:01.740Z,
2023-04-22 11:00:00+00:00,961392.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-22 12:00:00+00:00,934389.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:51:01.740Z,
2023-04-22 13:00:00+00:00,894064.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-22 14:00:00+00:00,889812.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:51:01.740Z,
2023-04-22 15:00:00+00:00,849113.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:53:06.004Z,
2023-04-22 16:00:00+00:00,817453.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:53:06.004Z,
2023-04-22 17:00:00+00:00,832599.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:53:06.004Z,
2023-04-22 18:00:00+00:00,772017.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-22 19:00:00+00:00,766258.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:51:01.740Z,
2023-04-22 20:00:00+00:00,789412.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:54:19.711Z,
2023-04-22 21:00:00+00:00,784172.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-22 22:00:00+00:00,808467.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:53:06.004Z,
2023-04-22 23:00:00+00:00,823552.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:54:19.711Z,
2023-04-23 00:00:00+00:00,810450.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-23 01:00:00+00:00,863227.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-23 02:00:00+00:00,859580.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:53:06.004Z,
2023-04-23 03:00:00+00:00,870938.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:53:06.004Z,
2023-04-23 04:00:00+00:00,875594.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:53:06.004Z,
2023-04-23 05:00:00+00:00,882176.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-23 06:00:00+00:00,900275.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:51:01.740Z,
2023-04-23 07:00:00+00:00,873954.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:24.995Z,2025-07-02T15:51:01.740Z,
2023-04-23 08:00:00+00:00,873570.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-23 09:00:00+00:00,901687.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:54:19.711Z,
2023-04-23 10:00:00+00:00,914278.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:53:06.004Z,
2023-04-23 11:00:00+00:00,937352.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:51:01.740Z,
2023-04-23 12:00:00+00:00,924577.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:37.000Z,2025-07-02T15:53:06.004Z,
2023-04-23 13:00:00+00:00,853232.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:19.711Z,
2023-04-23 14:00:00+00:00,838609.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:53:06.004Z,
2023-04-23 15:00:00+00:00,848020.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:51:01.740Z,
2023-04-23 16:00:00+00:00,838137.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:53:20.710Z,
2023-04-23 17:00:00+00:00,842360.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:51:01.740Z,
2023-04-23 18:00:00+00:00,805329.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:51:01.740Z,
2023-04-23 19:00:00+00:00,820129.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:53:20.710Z,
2023-04-23 20:00:00+00:00,882829.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-23 21:00:00+00:00,856769.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:54:26.346Z,
2023-04-23 22:00:00+00:00,907609.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-23 23:00:00+00:00,935129.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:51:07.894Z,
2023-04-24 00:00:00+00:00,965039.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-24 01:00:00+00:00,1028922.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-24 02:00:00+00:00,1028411.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:54:26.346Z,
2023-04-24 03:00:00+00:00,1052999.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:53:20.710Z,
2023-04-24 04:00:00+00:00,985682.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-24 05:00:00+00:00,995630.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-24 06:00:00+00:00,1021545.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-24 07:00:00+00:00,1023129.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:54:26.346Z,
2023-04-24 08:00:00+00:00,1008664.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-24 09:00:00+00:00,1006588.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:54:26.346Z,
2023-04-24 10:00:00+00:00,1019781.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:29.045Z,2025-07-02T15:53:20.710Z,
2023-04-24 11:00:00+00:00,998291.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:53:20.710Z,
2023-04-24 12:00:00+00:00,979353.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-24 13:00:00+00:00,930760.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-24 14:00:00+00:00,898659.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:20.710Z,
2023-04-24 15:00:00+00:00,866943.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:20.710Z,
2023-04-24 16:00:00+00:00,843211.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:54:26.346Z,
2023-04-24 17:00:00+00:00,808387.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:43.268Z,2025-07-02T15:51:07.894Z,
2023-04-24 18:00:00+00:00,825557.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:53:20.710Z,
2023-04-24 19:00:00+00:00,826504.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:20.710Z,
2023-04-24 20:00:00+00:00,881827.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:51:07.894Z,
2023-04-24 21:00:00+00:00,889713.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:51:07.894Z,
2023-04-24 22:00:00+00:00,919751.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:20.710Z,
2023-04-24 23:00:00+00:00,941561.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:51:07.894Z,
2023-04-25 00:00:00+00:00,991108.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:51:07.894Z,
2023-04-25 01:00:00+00:00,1005552.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:54:26.346Z,
2023-04-25 02:00:00+00:00,1061897.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:51:07.894Z,
2023-04-25 03:00:00+00:00,1107299.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:20.710Z,
2023-04-25 04:00:00+00:00,1114627.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:51:07.894Z,
2023-04-25 05:00:00+00:00,1101482.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:51:07.894Z,
2023-04-25 06:00:00+00:00,1061321.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:51:07.894Z,
2023-04-25 07:00:00+00:00,1052386.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:54:26.346Z,
2023-04-25 08:00:00+00:00,1036314.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:54:32.715Z,
2023-04-25 09:00:00+00:00,985237.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:54:32.715Z,
2023-04-25 10:00:00+00:00,984255.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:54:32.715Z,
2023-04-25 11:00:00+00:00,971717.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:53:27.153Z,
2023-04-25 12:00:00+00:00,943605.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:52:06.997Z,
2023-04-25 13:00:00+00:00,903217.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:54:32.715Z,
2023-04-25 14:00:00+00:00,878052.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:53:27.153Z,
2023-04-25 15:00:00+00:00,863330.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:33.128Z,2025-07-02T15:54:32.715Z,
2023-04-25 16:00:00+00:00,868947.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:53:27.153Z,
2023-04-25 17:00:00+00:00,869268.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:48.685Z,2025-07-02T15:53:27.153Z,
2023-04-25 18:00:00+00:00,861672.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:52:06.997Z,
2023-04-25 19:00:00+00:00,843751.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:54:32.715Z,
2023-04-25 20:00:00+00:00,902044.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:53:27.153Z,
2023-04-25 21:00:00+00:00,898959.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-25 22:00:00+00:00,912616.3,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:53:27.153Z,
2023-04-25 23:00:00+00:00,975744.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:53:27.153Z,
2023-04-26 00:00:00+00:00,1053071.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:54:32.715Z,
2023-04-26 01:00:00+00:00,1105482.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:53:27.153Z,
2023-04-26 02:00:00+00:00,1173206.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:52:06.997Z,
2023-04-26 03:00:00+00:00,1194293.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-26 04:00:00+00:00,1185220.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:53:27.153Z,
2023-04-26 05:00:00+00:00,1192779.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:53:27.153Z,
2023-04-26 06:00:00+00:00,1170323.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-26 07:00:00+00:00,1125774.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:54:32.715Z,
2023-04-26 08:00:00+00:00,1062095.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:54:32.715Z,
2023-04-26 09:00:00+00:00,1007806.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:54:32.715Z,
2023-04-26 10:00:00+00:00,977419.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:53:27.153Z,
2023-04-26 11:00:00+00:00,963984.56,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-26 12:00:00+00:00,993942.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:53:27.153Z,
2023-04-26 13:00:00+00:00,948182.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:52:06.997Z,
2023-04-26 14:00:00+00:00,932094.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-26 15:00:00+00:00,879257.06,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:52:06.997Z,
2023-04-26 16:00:00+00:00,868143.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:54:32.715Z,
2023-04-26 17:00:00+00:00,872397.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-26 18:00:00+00:00,854191.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:54:32.715Z,
2023-04-26 19:00:00+00:00,855590.4,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:37.125Z,2025-07-02T15:53:27.153Z,
2023-04-26 20:00:00+00:00,912981.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:53:27.153Z,
2023-04-26 21:00:00+00:00,950276.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:33.724Z,
2023-04-26 22:00:00+00:00,942337.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:54:32.715Z,
2023-04-26 23:00:00+00:00,987760.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-27 00:00:00+00:00,1028255.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:53.092Z,2025-07-02T15:52:06.997Z,
2023-04-27 01:00:00+00:00,1111669.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:33.724Z,
2023-04-27 02:00:00+00:00,1154183.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:05.323Z,
2023-04-27 03:00:00+00:00,1171666.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:05.323Z,
2023-04-27 04:00:00+00:00,1146058.2,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:05.323Z,
2023-04-27 05:00:00+00:00,1171719.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:05.323Z,
2023-04-27 06:00:00+00:00,1116644.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:54:39.359Z,
2023-04-27 07:00:00+00:00,1106179.8,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:33.724Z,
2023-04-27 08:00:00+00:00,1085777.6,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 09:00:00+00:00,1014609.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:05.323Z,
2023-04-27 10:00:00+00:00,1078198.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 11:00:00+00:00,1030512.0,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 12:00:00+00:00,998567.44,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:33.724Z,
2023-04-27 13:00:00+00:00,966277.5,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:05.323Z,
2023-04-27 14:00:00+00:00,929118.9,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 15:00:00+00:00,903430.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:53:05.323Z,
2023-04-27 16:00:00+00:00,905614.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 17:00:00+00:00,927234.75,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
2023-04-27 18:00:00+00:00,920336.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:33.724Z,
2023-04-27 19:00:00+00:00,914672.94,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:54:39.359Z,
2023-04-27 20:00:00+00:00,937827.1,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:51:41.166Z,2025-07-02T15:54:39.359Z,
2023-04-27 21:00:00+00:00,966770.25,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:53:05.323Z,
2023-04-27 22:00:00+00:00,931817.7,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2026-01-31T10:54:57.439Z,2025-07-02T15:54:39.359Z,
