timestamp,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2,hmm_prob_3,hmm_prob_4
2022-07-18 09:00:00+00:00,1,1.0012038500382536e-31,0.9999996562983733,6.794752726452417e-24,3.436945183940664e-07,2.7722779750673845e-43
2022-07-18 10:00:00+00:00,1,4.94479630695926e-35,0.9999999745778044,1.2780697454676847e-26,2.5418245049794964e-08,2.9833380797428927e-47
2022-07-18 11:00:00+00:00,1,3.0687450832003854e-35,0.9999999975552782,1.7352929518805768e-30,2.448125042496225e-09,4.1112157571520404e-50
2022-07-18 12:00:00+00:00,1,3.5055659947086185e-34,0.9999999987339834,7.457835569855832e-32,1.2691198053204118e-09,3.2970015207997173e-49
2022-07-18 13:00:00+00:00,1,3.813100650825554e-36,0.9999999988649506,2.889791100801718e-31,1.1401944304237326e-09,1.2207055951223118e-49
2022-07-18 14:00:00+00:00,1,3.819620816509607e-37,0.9999999992141966,1.0459451759346279e-32,7.797277938030114e-10,1.002471675258603e-51
2022-07-18 15:00:00+00:00,1,4.1031116710024454e-38,0.9999999997817213,8.821975171381404e-34,2.1757278871399347e-10,3.099314604468079e-53
2022-07-18 16:00:00+00:00,1,5.008526248868522e-38,0.9999999998690328,5.760890823442859e-35,1.3453071136353006e-10,1.129315448636199e-53
2022-07-18 17:00:00+00:00,1,7.564088185552904e-37,0.9999999999272404,2.584217240149703e-35,7.911493583412925e-11,2.7126585890406923e-52
2022-07-18 18:00:00+00:00,1,1.858659464389537e-35,0.9999999999126885,3.7465615278229175e-34,9.371729199503287e-11,7.819415868913094e-51
2022-07-18 19:00:00+00:00,1,6.241326195018878e-33,0.9999999992287485,2.801129348937073e-32,7.690688272288024e-10,3.632335015360743e-48
2022-07-18 20:00:00+00:00,1,2.2278495613358488e-30,0.9999999914871296,3.417467616749942e-29,8.51574436136272e-09,1.5725926910827426e-44
2022-07-18 21:00:00+00:00,1,1.0794723601627911e-26,0.9999999504798337,9.072108345128831e-26,4.9520274998229775e-08,7.496855006098804e-40
2022-07-18 22:00:00+00:00,1,4.8524919609944554e-24,0.999999409396143,1.874378440636082e-21,5.906058603117639e-07,4.1217415350609e-36
2022-07-18 23:00:00+00:00,1,1.5917283228256037e-22,0.9999677846886363,5.53390784017419e-18,3.2215313377345926e-05,8.556281601348722e-34
2022-07-19 00:00:00+00:00,1,1.5009789905181388e-22,0.9999650667877166,5.86020907318951e-16,3.493321934546653e-05,5.61214839165173e-32
2022-07-19 01:00:00+00:00,1,1.6554165294764506e-23,0.9999437101487207,7.805549212733594e-16,5.6289851448507304e-05,4.2556921082878425e-33
2022-07-19 02:00:00+00:00,1,3.8084605423299663e-25,0.9999589188226564,8.188962323124623e-17,4.108117295904263e-05,3.871143096318573e-35
2022-07-19 03:00:00+00:00,1,3.7740777340357515e-28,0.9999953529148772,6.582882289502676e-19,4.6470816521119726e-06,4.6425433202855373e-38
2022-07-19 04:00:00+00:00,1,6.97210821982378e-30,0.9999992400992755,3.1692976776880477e-22,7.598981945516661e-07,6.7104231988603e-42
2022-07-19 05:00:00+00:00,1,6.276371821283743e-32,0.9999998457788143,7.420755659908787e-25,1.5422526270162806e-07,7.946959534460937e-44
2022-07-19 06:00:00+00:00,1,2.5397250932710074e-34,0.9999999855645001,2.894679363192856e-27,1.4438085098863537e-08,7.66646861166085e-47
2022-07-19 07:00:00+00:00,1,2.4880008852995918e-34,0.9999999941792339,7.047503169891862e-30,5.826685619727834e-09,8.124906612605881e-49
2022-07-19 08:00:00+00:00,1,1.1171444039255532e-33,0.9999999975843821,1.5831708494629532e-30,2.416643329037166e-09,3.7747738189849e-48
2022-07-19 09:00:00+00:00,1,1.0375053900684124e-32,0.9999999972060323,2.9055265703995273e-30,2.7904075010703855e-09,1.346177995576499e-46
2022-07-19 10:00:00+00:00,1,3.354661952035378e-33,0.9999999957508408,3.864897631417247e-29,4.247897297639423e-09,1.439743866486627e-46
2022-07-19 11:00:00+00:00,1,9.475984900254537e-35,0.999999992447556,1.8555404590940848e-29,7.546353853644946e-09,2.12252183007771e-48
2022-07-19 12:00:00+00:00,1,4.655471980140922e-35,0.999999990395736,2.404510351086863e-30,9.603597576711298e-09,5.8779766656428285e-50
2022-07-19 13:00:00+00:00,1,1.5864043541571087e-35,0.9999999990541255,2.8097956393979665e-31,9.430815726504052e-10,1.6076461714565476e-49
2022-07-19 14:00:00+00:00,1,2.573253209268711e-36,0.9999999993306119,3.5512747071904375e-32,6.747754214400025e-10,1.1112175275169053e-50
2022-07-19 15:00:00+00:00,1,1.322973365799367e-36,0.9999999992578523,7.775466184085797e-33,7.414469167226073e-10,1.866136999331268e-51
2022-07-19 16:00:00+00:00,1,9.017208242565905e-37,0.9999999993597157,4.7985376466470095e-33,6.438980488057315e-10,4.09286959330431e-52
2022-07-19 17:00:00+00:00,1,9.169578452751322e-37,0.9999999995925464,2.560165394983268e-33,4.1255784886086255e-10,7.03678316746542e-52
